         1082225 function calls (1054557 primitive calls) in 1.667 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2696    0.000    0.000    0.000    0.000 typing.py:2187(cast)
       83    0.000    0.000    0.001    0.000 typing.py:361(_flatten_literal_params)
      687    0.000    0.000    0.002    0.000 typing.py:988(_is_unpacked_typevartuple)
  157/125    0.000    0.000    0.001    0.000 _compiler.py:441(_get_literal_prefix)
     1723    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
       25    0.000    0.000    0.012    0.000 typing.py:2795(_make_nmtuple)
      310    0.000    0.000    0.001    0.000 dataclasses.py:857(_set_qualname)
   496/16    0.000    0.000    0.149    0.009 __init__.py:73(import_module)
        1    0.000    0.000    0.004    0.004 packages.py:1(<module>)
  123/104    0.000    0.000    0.001    0.000 typing.py:1600(__hash__)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
      147    0.000    0.000    0.001    0.000 <frozen os>:709(__getitem__)
      600    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
      219    0.000    0.000    0.002    0.000 _config.py:323(prepare_config)
       61    0.000    0.000    0.010    0.000 dataclasses.py:627(_repr_fn)
      223    0.000    0.000    0.001    0.000 _generate_schema.py:706(_add_js_function)
      426    0.000    0.000    0.001    0.000 socket.py:79(<lambda>)
       92    0.000    0.000    0.004    0.000 typing.py:1904(__instancecheck__)
      510    0.000    0.000    0.001    0.000 introspection.py:62(is_union_origin)
       61    0.000    0.000    0.001    0.000 dataclasses.py:428(_fields_in_init_order)
      535    0.000    0.000    0.001    0.000 _typing_extra.py:82(is_callable)
     1539    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
     1123    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.006    0.006 series.py:233(Series)
      820    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
      213    0.000    0.000    0.001    0.000 _namespace_utils.py:223(__init__)
        6    0.000    0.000    0.008    0.001 common.py:1(<module>)
      420    0.000    0.000    0.000    0.000 _generics.py:227(get_model_typevars_map)
        5    0.000    0.000    0.004    0.001 typing_extensions.py:1085(__new__)
       86    0.000    0.000    0.001    0.000 pathlib.py:358(__init__)
        1    0.000    0.000    0.071    0.071 core_schema.py:1(<module>)
       45    0.000    0.000    0.001    0.000 pathlib.py:387(_parse_path)
      301    0.000    0.000    0.001    0.000 _namespace_utils.py:48(get_module_ns_of)
      106    0.000    0.000    0.003    0.000 extension.py:35(_inherit_from_data)
       13    0.000    0.000    0.007    0.001 core.py:8814(_convert2ma)
       49    0.000    0.000    0.002    0.000 typing.py:1999(__init_subclass__)
       87    0.000    0.000    0.001    0.000 errors.py:117(from_name_error)
      717    0.000    0.000    0.001    0.000 _generate_schema.py:2603(_convert_to_aliases)
     1018    0.000    0.000    0.001    0.000 feedparser.py:127(__next__)
       12    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
   496/16    0.000    0.000    0.149    0.009 <frozen importlib._bootstrap>:1375(_gcd_import)
      343    0.000    0.000    0.001    0.000 _typing_extra.py:196(is_generic_alias)
      554    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
     1028    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       83    0.000    0.000    0.001    0.000 typing.py:262(_collect_parameters)
        1    0.000    0.000    0.022    0.022 _typing.py:1(<module>)
      159    0.000    0.000    0.000    0.000 _generate_schema.py:219(check_decorator_fields_exist)
     1051    0.000    0.000    0.001    0.000 inspect.py:378(isfunction)
       44    0.000    0.000    0.003    0.000 _known_annotated_metadata.py:169(apply_known_metadata)
      340    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
      501    0.000    0.000    0.001    0.000 _typing_extra.py:145(is_finalvar)
      459    0.000    0.000    0.001    0.000 enum.py:38(_is_descriptor)
  219/131    0.000    0.000    0.008    0.000 _schema_gather.py:75(traverse_definition_ref)
        3    0.000    0.000    0.011    0.004 datetimes.py:1(<module>)
        2    0.000    0.000    0.037    0.018 types.py:1(<module>)
        3    0.000    0.000    0.001    0.000 feedparser.py:469(_parse_headers)
     1362    0.000    0.000    0.000    0.000 <string>:2(is_self)
      202    0.000    0.000    0.000    0.000 _decorators.py:527(decorator)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
      349    0.000    0.000    0.001    0.000 function_base.py:456(_needs_add_docstring)
      715    0.000    0.000    0.001    0.000 typing_extensions.py:1405(is_typeddict)
       37    0.000    0.000    0.003    0.000 typing.py:1476(__getitem__)
       49    0.000    0.000    0.004    0.000 typing.py:1855(__new__)
      316    0.000    0.000    0.001    0.000 __init__.py:174(search)
       27    0.000    0.000    0.002    0.000 enum.py:513(__prepare__)
      123    0.000    0.000    0.001    0.000 expr.py:200(<genexpr>)
      148    0.000    0.000    0.001    0.000 inspect.py:754(unwrap)
       10    0.000    0.000    0.279    0.028 api.py:1(<module>)
      211    0.000    0.000    0.001    0.000 core_schema.py:4084(definition_reference_schema)
      392    0.000    0.000    0.002    0.000 _config.py:93(__init__)
      142    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      126    0.000    0.000    0.009    0.000 _schema_gather.py:195(gather_schemas_for_cleaning)
      666    0.000    0.000    0.000    0.000 {built-in method sys.intern}
     1508    0.000    0.000    0.000    0.000 <string>:2(is_final)
      502    0.000    0.000    0.001    0.000 _typing_extra.py:69(is_hashable)
        5    0.000    0.000    0.014    0.003 base.py:1(<module>)
      137    0.000    0.000    0.001    0.000 core_schema.py:3211(model_schema)
        1    0.000    0.000    0.004    0.004 tasks.py:1(<module>)
       33    0.000    0.000    0.002    0.000 _generate_schema.py:1381(_literal_schema)
      428    0.000    0.000    0.001    0.000 socket.py:89(<lambda>)
      491    0.000    0.000    0.000    0.000 typing.py:2568(final)
      119    0.000    0.000    0.002    0.000 constant.py:2051(<genexpr>)
        3    0.000    0.000    0.011    0.004 numeric.py:1(<module>)
      684    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      207    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
     1866    0.000    0.000    0.000    0.000 _utils.py:375(get_first_not_none)
       43    0.000    0.000    0.004    0.000 __init__.py:811(read_text)
       54    0.000    0.000    0.000    0.000 enum.py:1007(_find_data_type_)
       26    0.000    0.000    0.003    0.000 core.py:7053(_frommethod)
      883    0.000    0.000    0.000    0.000 _schema_generation_shared.py:72(__init__)
       19    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     1398    0.000    0.000    0.000    0.000 _generate_schema.py:303(_add_custom_serialization_from_json_encoders)
      358    0.000    0.000    0.000    0.000 _config.py:254(push)
      506    0.000    0.000    0.000    0.000 _generate_schema.py:2924(push)
       87    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1689(path_hook_for_FileFinder)
        3    0.000    0.000    0.001    0.000 expr.py:288(disallowed)
       53    0.000    0.000    0.001    0.000 accessor.py:131(_forbid_nonstring_types)
      175    0.000    0.000    0.001    0.000 _parser.py:86(opengroup)
       33    0.000    0.000    0.001    0.000 inspect.py:3300(__str__)
        5    0.000    0.000    0.028    0.006 utils.py:1(<module>)
        1    0.000    0.000    0.033    0.033 _generate_schema.py:1(<module>)
        3    0.000    0.000    0.162    0.054 generic.py:1(<module>)
      134    0.000    0.000    0.001    0.000 core_schema.py:3136(model_fields_schema)
        1    0.000    0.000    0.001    0.001 generic.py:228(NDFrame)
       27    0.000    0.000    0.000    0.000 enum.py:1034(_find_new_)
       61    0.000    0.000    0.001    0.000 dataclasses.py:250(_recursive_repr)
      146    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
    98/96    0.000    0.000    0.037    0.000 <frozen importlib._bootstrap_external>:1291(create_module)
       80    0.000    0.000    0.001    0.000 <frozen posixpath>:71(join)
      867    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
      278    0.000    0.000    0.001    0.000 {method 'throw' of 'generator' objects}
      502    0.000    0.000    0.000    0.000 <string>:2(is_newtype)
      130    0.000    0.000    0.001    0.000 inspect.py:2812(replace)
      143    0.000    0.000    0.000    0.000 tokenize.py:577(_generate_tokens_from_c_tokenizer)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
  186/162    0.000    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.001    0.001 array.py:250(ArrowExtensionArray)
        1    0.000    0.000    0.000    0.000 main.py:119(BaseModel)
      668    0.000    0.000    0.000    0.000 inspect.py:306(ismethod)
    48/47    0.000    0.000    0.014    0.000 _generate_schema.py:2421(new_handler)
      668    0.000    0.000    0.000    0.000 functools.py:424(_unwrap_partial)
       61    0.000    0.000    0.001    0.000 {method '__init_subclass__' of 'object' objects}
       29    0.000    0.000    0.006    0.000 {built-in method builtins.sorted}
        2    0.000    0.000    0.015    0.007 _decorators.py:1(<module>)
      202    0.000    0.000    0.001    0.000 _generate_schema.py:2807(create_definition_reference_schema)
       53    0.000    0.000    0.008    0.000 _add_newdocs.py:3377(_array_method_doc)
       90    0.000    0.000    0.010    0.000 typing.py:521(__getitem__)
      138    0.000    0.000    0.001    0.000 <frozen _collections_abc>:804(get)
      696    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1577(<genexpr>)
      720    0.000    0.000    0.000    0.000 fields.py:746(is_required)
  593/527    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      720    0.000    0.000    0.000    0.000 _generate_schema.py:2587(_validators_require_validate_default)
      210    0.000    0.000    0.000    0.000 _decorators.py:488(_validate)
      313    0.000    0.000    0.000    0.000 types.py:192(__init__)
      326    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      202    0.000    0.000    0.000    0.000 _decorators.py:514(set_module)
       45    0.000    0.000    0.001    0.000 accessor.py:122(_create_delegator_method)
      200    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
        1    0.000    0.000    0.058    0.058 config_init.py:1(<module>)
      350    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      637    0.000    0.000    0.000    0.000 _parser.py:83(groups)
     10/8    0.000    0.000    0.129    0.016 __init__.py:425(__getattr__)
      826    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
      174    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      216    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      298    0.000    0.000    0.002    0.000 inspect.py:427(iscoroutinefunction)
        2    0.000    0.000    0.080    0.040 main.py:1(<module>)
      136    0.000    0.000    0.000    0.000 core_schema.py:644(int_schema)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:1(<module>)
        1    0.000    0.000    0.002    0.002 typing_extensions.py:1(<module>)
      427    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.001    0.000 inspect.py:2189(_signature_strip_non_python_syntax)
        1    0.000    0.000    0.003    0.003 expr.py:1(<module>)
        1    0.000    0.000    0.010    0.010 socket.py:1(<module>)
      348    0.000    0.000    0.000    0.000 utils.py:85(<genexpr>)
      429    0.000    0.000    0.001    0.000 socket.py:94(<lambda>)
      532    0.000    0.000    0.000    0.000 typing.py:1279(__eq__)
     1006    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      787    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
      374    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 stata.py:715(StataMissingValue)
       84    0.000    0.000    0.000    0.000 _policybase.py:301(header_source_parse)
       95    0.000    0.000    0.000    0.000 accessor.py:106(_create_delegator_property)
      216    0.000    0.000    0.001    0.000 typing.py:317(_deduplicate)
        3    0.000    0.000    0.009    0.003 type_adapter.py:263(_init_core_attrs)
       52    0.000    0.000    0.000    0.000 dataclasses.py:1278(fields)
  156/138    0.000    0.000    0.017    0.000 typing.py:515(__getitem__)
       44    0.000    0.000    0.003    0.000 typing.py:1485(copy_with)
    64/46    0.000    0.000    0.003    0.000 _generate_schema.py:2258(_apply_single_annotation)
       45    0.000    0.000    0.001    0.000 pathlib.py:551(drive)
      499    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      171    0.000    0.000    0.000    0.000 expr.py:261(_node_not_implemented)
       54    0.000    0.000    0.001    0.000 enum.py:966(_get_mixins_)
      854    0.000    0.000    0.000    0.000 _generate_schema.py:2561(apply_validators)
      210    0.000    0.000    0.001    0.000 _decorators.py:310(mro)
      427    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      190    0.000    0.000    0.000    0.000 inspect.py:412(_has_coroutine_mark)
       69    0.000    0.000    0.001    0.000 functools.py:521(decorating_function)
       87    0.000    0.000    0.000    0.000 errors.py:113(__init__)
       19    0.000    0.000    0.001    0.000 __init__.py:1377(getLogger)
        1    0.000    0.000    0.000    0.000 base.py:323(Index)
    98/72    0.000    0.000    0.088    0.001 <frozen importlib._bootstrap_external>:1299(exec_module)
      284    0.000    0.000    0.000    0.000 _compiler.py:575(isstring)
     1239    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.003    0.003 pathlib.py:1(<module>)
      100    0.000    0.000    0.000    0.000 _compiler.py:472(_get_charset_prefix)
      222    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
